lag_days,n,correlation,window_id,predictor,response,method,rain_definition,predictor_transformation,response_transformation,prewhitening_ar1_phi
24,3154,0.19550779357567194,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
25,3152,0.1988680087971388,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
26,3149,0.20287388246226432,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
27,3147,0.2056703413322575,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
28,3144,0.2093644018738984,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
29,3141,0.2125858422886027,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
30,3139,0.21568808219638597,toe_pre_topple_long,toe_P7_B,toe_E5_C,naive_levels,not_applicable,daily_level,daily_level,
0,3211,-0.06663931224143882,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
1,3200,0.054721242686337386,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
2,3188,0.057195151391850545,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
3,3182,0.043352128712577896,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
4,3177,0.01485301724580602,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
5,3172,0.020512349605028415,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
6,3168,0.01280613672411977,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
7,3164,-0.02265904821476308,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
8,3162,-0.0034520530912851787,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
9,3160,0.008922343109277862,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
10,3157,0.013034500541733633,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
11,3154,0.00857541924829966,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
12,3152,-0.011144280567530375,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
13,3150,-0.006966608830813024,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
14,3146,-0.0013249324195316599,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
15,3142,-0.01883730384615551,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
16,3139,0.005202751332356584,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
17,3136,0.03084009268441342,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
18,3133,0.026222190243600348,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
19,3130,0.00364853455576304,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
20,3127,-0.0072954341538013796,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
21,3124,-0.00887841438683613,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
22,3121,-0.005017776236801311,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
23,3118,-0.010315616890349742,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
24,3116,0.007387446058341981,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
25,3114,0.027007759406786756,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
26,3111,0.030915373519865497,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
27,3108,0.010307882576931065,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
28,3105,0.029539127392644648,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
29,3103,0.037850315938971146,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
30,3101,0.05701187536941041,toe_pre_topple_long,toe_P7_B,toe_E5_C,transformed,not_applicable,daily_first_difference,daily_first_difference,
0,3184,-0.06814005143834878,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
1,3173,0.058054239688628405,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
2,3162,0.054444145394962166,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
3,3151,0.04075106921834029,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
4,3145,0.011472819228592288,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
5,3140,0.020040349100657738,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
6,3135,0.013497744568703087,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
7,3131,-0.024769521674690823,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
8,3127,-0.002848069373058695,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
9,3125,0.00885494171954174,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
10,3122,0.013768967367739587,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
11,3120,0.0092178975529114,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
12,3118,-0.011722537179940786,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
13,3116,-0.006799460723010756,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
14,3112,6.812736631105477e-05,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
15,3108,-0.01989502798224259,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
16,3104,0.005044744836515483,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
17,3101,0.03073055227236533,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
18,3098,0.0255230050899769,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
19,3095,0.002711651547038144,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
20,3092,-0.007579627883700455,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
21,3089,-0.008576216667359783,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
22,3086,-0.0037517033637284826,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
23,3083,-0.010599538394388553,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
24,3080,0.007097069250656969,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
25,3078,0.026100601476416876,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
26,3075,0.029215457994923685,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
27,3072,0.007178015528043165,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
28,3070,0.028405789657026018,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
29,3068,0.03446734855072774,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
30,3066,0.05472214764862419,toe_pre_topple_long,toe_P7_B,toe_E5_C,prewhitened,not_applicable,daily_first_difference,daily_first_difference,0.05626626591314699
0,3231,0.6610994881153087,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
1,3226,0.6581581006942622,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
2,3224,0.655807494896447,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
3,3221,0.6534192568063631,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
4,3217,0.6509689556654369,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
5,3213,0.6484066504455973,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
6,3209,0.6457652000797043,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
7,3207,0.644046016770018,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
8,3205,0.6422759987268356,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
9,3203,0.640474266128818,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
10,3201,0.6386547042511009,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
11,3199,0.6367611556092286,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
12,3197,0.6348595811446345,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
13,3195,0.6328548274368678,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
14,3193,0.6308071923357865,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
15,3191,0.6287461963344193,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
16,3189,0.6266328922677543,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
17,3187,0.6244738170324584,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
18,3185,0.6222897473668052,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
19,3183,0.6200561561561566,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
20,3181,0.6177663869915815,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
21,3179,0.6154883263921229,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
22,3177,0.6132286409401854,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
23,3175,0.6109387582031826,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
24,3173,0.608628891372993,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
25,3171,0.6062893432561293,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
26,3169,0.6038997050239798,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
27,3167,0.6015307177921997,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
28,3165,0.5991137546116776,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
29,3163,0.5967005514971443,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
30,3161,0.5942803455996113,toe_pre_topple_long,mid_R,toe_E5_C,naive_levels,published_cumulative,daily_cumulative_level,daily_level,
0,2907,0.03493032987734323,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
1,2900,0.12842408387861554,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
2,2897,0.1886959955409638,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
3,2893,0.16947609866374883,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
4,2888,0.18191044351973898,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
5,2883,0.1702606329505122,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
6,2878,0.1315355800588468,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
7,2874,0.10638930686428003,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
8,2872,0.10513491403833314,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
9,2870,0.12065672446170445,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
10,2868,0.11103468711896868,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
11,2866,0.11294784757674028,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
12,2864,0.09697349678315965,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
13,2862,0.09118503243838347,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
14,2860,0.08891202681213789,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
15,2858,0.07106121316509588,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
16,2856,0.059023392254407406,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
17,2854,0.080489872545616,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
18,2852,0.08635334383075902,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
19,2850,0.07738401523778093,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
20,2848,0.04633852213210643,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
21,2846,0.049900746647690876,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
22,2844,0.059209777927032886,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
23,2841,0.03623811121021973,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
24,2839,0.03961131304980968,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
25,2837,0.04567487894682054,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
26,2835,0.0533793582977728,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
27,2833,0.03599556657419272,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
28,2831,0.03607329948100805,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
29,2829,0.06323230591095565,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
30,2827,0.06724366499641188,toe_pre_topple_long,mid_R,toe_E5_C,transformed,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,
0,3157,0.028516081383406812,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
1,3159,0.13003073603806153,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
2,3155,0.19291029150882752,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
3,3152,0.1701219464288422,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
4,3146,0.18288311158610132,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
5,3140,0.17239146902240113,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
6,3135,0.13300249659643593,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
7,3130,0.10792454129774988,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
8,3126,0.10588940112713757,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
9,3124,0.12170774145635871,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
10,3122,0.10953524799525,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
11,3121,0.11164250468227113,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
12,3120,0.09522553464197897,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
13,3118,0.08722492192156954,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
14,3115,0.08931587047207819,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
15,3113,0.07196285806538223,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
16,3112,0.06070471482879413,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
17,3110,0.08116422424844831,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
18,3108,0.08767772546535874,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
19,3107,0.08008005172981118,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
20,3107,0.04895141228425434,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
21,3105,0.050721764784486575,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
22,3101,0.05961088479682868,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
23,3099,0.0355966649876821,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
24,3096,0.04145833951102204,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
25,3095,0.047175138974325126,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
26,3092,0.056046837356367285,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
27,3090,0.03822438701233006,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
28,3088,0.0387446283080132,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
29,3086,0.06175179228547736,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
30,3085,0.0666067226297045,toe_pre_topple_long,mid_R,toe_E5_C,transformed,15_minute_interval_sum,daily_interval_sum,daily_first_difference,
0,2880,-0.050743957505942634,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
1,2873,0.0893311636529794,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
2,2865,0.14798012930708612,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
3,2860,0.0779133346790036,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
4,2855,0.11389024858591908,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
5,2850,0.11134930836294629,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
6,2844,0.06679540309676632,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
7,2839,0.04741608621541762,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
8,2835,0.04911606868190582,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
9,2833,0.08103126479601086,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
10,2831,0.054553102401762775,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
11,2829,0.07456049524284407,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
12,2827,0.04938117765622523,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
13,2825,0.05049205438338388,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
14,2823,0.05810159591597652,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
15,2821,0.03579356857282817,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
16,2819,0.01551284079030757,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
17,2817,0.05288920146388107,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
18,2815,0.05604618855239544,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
19,2813,0.055423877036484506,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
20,2811,0.0069835633619073564,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
21,2809,0.02437630164354366,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
22,2807,0.05075526800533833,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
23,2804,0.006944794427012668,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
24,2801,0.020142375665441387,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
25,2799,0.026473926389300857,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
26,2797,0.04271177404070089,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
27,2795,0.009333598448268952,toe_pre_topple_long,mid_R,toe_E5_C,prewhitened,cumulative_daily_difference,daily_cumulative_difference,daily_first_difference,0.37303090879141854
